"행정구역(동읍면)별","5세별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"예산군","35 - 39세","여자인구수[명]","명","1532","1403","1397","1442","1474","1500",
"예산군","40 - 44세","남자인구수[명]","명","2159","2046","2112","2199","2204","2147",
"예산군","40 - 44세","여자인구수[명]","명","1864","1792","1866","1944","1920","1842",
"예산군","45 - 49세","남자인구수[명]","명","3070","2863","2725","2539","2426","2399",
"예산군","45 - 49세","여자인구수[명]","명","2430","2321","2297","2197","2085","2109",
"예산군","50 - 54세","남자인구수[명]","명","3449","3500","3516","3528","3408","3293",
"예산군","50 - 54세","여자인구수[명]","명","2816","2809","2821","2804","2788","2724",
"예산군","55 - 59세","남자인구수[명]","명","3849","3535","3459","3630","3675","3692",
"예산군","55 - 59세","여자인구수[명]","명","3563","3171","3069","3194","3178","3138",
"예산군","60 - 64세","남자인구수[명]","명","3989","4250","4333","4282","4319","4217",
"예산군","60 - 64세","여자인구수[명]","명","4021","4262","4345","4250","4181","3906",
"예산군","65 - 69세","남자인구수[명]","명","3299","3555","3764","3956","4092","4149",
"예산군","65 - 69세","여자인구수[명]","명","3434","3561","3692","3901","4002","4197",
"예산군","70 - 74세","남자인구수[명]","명","2693","2729","2801","2844","2979","3235",
"예산군","70 - 74세","여자인구수[명]","명","2865","3010","3059","3073","3259","3432",
"예산군","75 - 79세","남자인구수[명]","명","2047","1978","1957","2068","2183","2418",
"예산군","75 - 79세","여자인구수[명]","명","2846","2615","2442","2524","2545","2703",
"예산군","80 - 84세","남자인구수[명]","명","1588","1611","1721","1671","1653","1555",
"예산군","80 - 84세","여자인구수[명]","명","2561","2602","2773","2648","2542","2468",
"예산군","85 - 89세","남자인구수[명]","명","779","878","930","959","966","956",
"예산군","85 - 89세","여자인구수[명]","명","1639","1771","1846","1921","1970","1905",
"예산군","90 - 94세","남자인구수[명]","명","166","195","207","254","298","329",
"예산군","90 - 94세","여자인구수[명]","명","520","586","672","730","827","900",
"예산군","95 - 99세","남자인구수[명]","명","24","20","36","39","40","41",
"예산군","95 - 99세","여자인구수[명]","명","126","118","129","155","172","190",
"예산군","100+","남자인구수[명]","명","5","5","4","4","4","5",
"예산군","100+","여자인구수[명]","명","35","28","26","29","34","30",
"태안군","0 - 4세","남자인구수[명]","명","617","545","499","434","401","392",
"태안군","0 - 4세","여자인구수[명]","명","647","527","497","440","407","346",
"태안군","5 - 9세","남자인구수[명]","명","911","877","816","737","682","609",
"태안군","5 - 9세","여자인구수[명]","명","928","879","770","714","647","612",
"태안군","10 - 14세","남자인구수[명]","명","1098","1068","1011","974","905","859",
"태안군","10 - 14세","여자인구수[명]","명","983","966","970","909","898","884",
"태안군","15 - 19세","남자인구수[명]","명","1202","1131","1117","1101","1089","1051",
"태안군","15 - 19세","여자인구수[명]","명","1141","1091","1050","1054","1007","934",
"태안군","20 - 24세","남자인구수[명]","명","1522","1378","1287","1204","1135","1025",
"태안군","20 - 24세","여자인구수[명]","명","1106","1049","968","862","786","724",
"태안군","25 - 29세","남자인구수[명]","명","1448","1411","1355","1358","1250","1221",
"태안군","25 - 29세","여자인구수[명]","명","961","889","852","831","882","860",
"태안군","30 - 34세","남자인구수[명]","명","1227","1109","1168","1127","1193","1218",
"태안군","30 - 34세","여자인구수[명]","명","930","884","861","865","821","836",
"태안군","35 - 39세","남자인구수[명]","명","1638","1451","1266","1162","1109","1045",
"태안군","35 - 39세","여자인구수[명]","명","1322","1211","1060","940","914","847",
"태안군","40 - 44세","남자인구수[명]","명","1930","1876","1900","1781","1634","1485",
"태안군","40 - 44세","여자인구수[명]","명","1530","1492","1493","1476","1382","1290",
"태안군","45 - 49세","남자인구수[명]","명","2380","2265","2162","2058","1996","1973",
"태안군","45 - 49세","여자인구수[명]","명","1820","1748","1749","1640","1544","1547",
"태안군","50 - 54세","남자인구수[명]","명","2703","2772","2738","2719","2645","2506",
"태안군","50 - 54세","여자인구수[명]","명","2310","2297","2190","2138","2035","1946",
"태안군","55 - 59세","남자인구수[명]","명","3036","2866","2922","2971","2926","2855",
"태안군","55 - 59세","여자인구수[명]","명","2854","2608","2580","2619","2615","2542",
"태안군","60 - 64세","남자인구수[명]","명","3183","3464","3549","3517","3487","3350",
"태안군","60 - 64세","여자인구수[명]","명","3431","3532","3534","3417","3304","3140",
"태안군","65 - 69세","남자인구수[명]","명","2603","2765","2894","3111","3264","3481",
"태안군","65 - 69세","여자인구수[명]","명","2807","3064","3208","3383","3466","3591",
"태안군","70 - 74세","남자인구수[명]","명","2433","2461","2481","2474","2475","2589",
"태안군","70 - 74세","여자인구수[명]","명","2400","2495","2602","2544","2653","2782",
"태안군","75 - 79세","남자인구수[명]","명","1728","1774","1845","1936","2051","2190",
"태안군","75 - 79세","여자인구수[명]","명","2268","2132","2044","2110","2154","2259",
"태안군","80 - 84세","남자인구수[명]","명","1074","1106","1223","1252","1299","1361",
"태안군","80 - 84세","여자인구수[명]","명","1729","1799","1991","2045","1999","1989",
"태안군","85 - 89세","남자인구수[명]","명","509","565","571","627","666","661",
"태안군","85 - 89세","여자인구수[명]","명","1166","1267","1272","1290","1367","1329",
"태안군","90 - 94세","남자인구수[명]","명","105","125","165","185","196","211",
"태안군","90 - 94세","여자인구수[명]","명","388","438","516","591","660","725",
"태안군","95 - 99세","남자인구수[명]","명","19","19","23","28","32","35",
"태안군","95 - 99세","여자인구수[명]","명","101","115","118","140","140","151",
"태안군","100+","남자인구수[명]","명","5","5","5","6","5","5",
"태안군","100+","여자인구수[명]","명","21","10","13","14","12","18",
"전북특별자치도","0 - 4세","남자인구수[명]","명","26306","23638","21387","19714","18640","18094",
"전북특별자치도","0 - 4세","여자인구수[명]","명","25192","22614","20821","19235","18173","17595",
"전북특별자치도","5 - 9세","남자인구수[명]","명","39696","37834","35098","32638","29894","26817",
"전북특별자치도","5 - 9세","여자인구수[명]","명","37498","35587","33094","30895","28374","25552",
"전북특별자치도","10 - 14세","남자인구수[명]","명","42897","43057","42455","41464","40884","39583",
"전북특별자치도","10 - 14세","여자인구수[명]","명","40240","40633","40002","39227","38518","37472",
"전북특별자치도","15 - 19세","남자인구수[명]","명","47706","45004","44094","43496","42608","42804",
"전북특별자치도","15 - 19세","여자인구수[명]","명","44120","41434","40990","40117","39360","39800",
"전북특별자치도","20 - 24세","남자인구수[명]","명","60484","57847","54613","51090","47887","44232",
"전북특별자치도","20 - 24세","여자인구수[명]","명","51795","49579","46113","43458","40360","37425",
"전북특별자치도","25 - 29세","남자인구수[명]","명","53725","53924","53032","52378","50665","49270",
"전북특별자치도","25 - 29세","여자인구수[명]","명","45460","45229","44526","43887","42346","41260",
"전북특별자치도","30 - 34세","남자인구수[명]","명","43329","43809","45038","46193","47605","48700",
"전북특별자치도","30 - 34세","여자인구수[명]","명","39700","39703","40415","40990","41940","42842",
"전북특별자치도","35 - 39세","남자인구수[명]","명","54136","50351","46480","43863","42675","42245",
"전북특별자치도","35 - 39세","여자인구수[명]","명","51847","48318","44572","41953","40432","39134",
"전북특별자치도","40 - 44세","남자인구수[명]","명","62300","61705","61028","60205","57253","53866",
"전북특별자치도","40 - 44세","여자인구수[명]","명","59319","59043","58256","57653","55024","52005",
"전북특별자치도","45 - 49세","남자인구수[명]","명","76030","71760","68861","65408","62702","62135",
"전북특별자치도","45 - 49세","여자인구수[명]","명","70628","67167","65430","61848","59497","59195",
"전북특별자치도","50 - 54세","남자인구수[명]","명","78938","80079","80705","79521","78858","75889",
"전북특별자치도","50 - 54세","여자인구수[명]","명","72604","73963","73715","73050","72687","70553",
"전북특별자치도","55 - 59세","남자인구수[명]","명","75950","75030","74252","76747","77886","78716",
"전북특별자치도","55 - 59세","여자인구수[명]","명","72030","69582","69251","71500","72529","72935",
"전북특별자치도","60 - 64세","남자인구수[명]","명","72891","76128","77504","78104","77361","75514",
"전북특별자치도","60 - 64세","여자인구수[명]","명","73080","76218","77256","76995","75269","72248",
"전북특별자치도","65 - 69세","남자인구수[명]","명","53421","56721","60367","64039","67363","71088",
"전북특별자치도","65 - 69세","여자인구수[명]","명","56437","59326","62012","65759","68869","72526",
"전북특별자치도","70 - 74세","남자인구수[명]","명","44102","44810","44742","45039","47301","50228",
"전북특별자치도","70 - 74세","여자인구수[명]","명","50386","50769","50626","50498","52199","55002",
"전북특별자치도","75 - 79세","남자인구수[명]","명","31053","31334","31942","33812","35797","38843",
"전북특별자치도","75 - 79세","여자인구수[명]","명","44799","43424","41318","42456","44490","47512",
"전북특별자치도","80 - 84세","남자인구수[명]","명","20914","21995","24372","24058","23809","23823",
"전북특별자치도","80 - 84세","여자인구수[명]","명","37456","38594","42255","41490","40017","38840",
"전북특별자치도","85 - 89세","남자인구수[명]","명","9786","10660","11159","11875","12624","12711",
"전북특별자치도","85 - 89세","여자인구수[명]","명","23348","24742","25808","26708","27785","27700",
"전북특별자치도","90 - 94세","남자인구수[명]","명","2584","2831","2946","3215","3576","4074",
"전북특별자치도","90 - 94세","여자인구수[명]","명","8714","9611","9989","10795","11690","12638",
"전북특별자치도","95 - 99세","남자인구수[명]","명","449","423","453","499","587","641",
"전북특별자치도","95 - 99세","여자인구수[명]","명","1898","1974","2168","2411","2694","2902",
"전북특별자치도","100+","남자인구수[명]","명","177","54","64","61","55","52",
"전북특별자치도","100+","여자인구수[명]","명","679","351","398","413","407","395",
"전주시","0 - 4세","남자인구수[명]","명","11212","10232","9157","8296","7694","7234",
"전주시","0 - 4세","여자인구수[명]","명","10509","9660","8888","8077","7518","7110",
"전주시","5 - 9세","남자인구수[명]","명","16571","16145","15220","14197","12993","11658",
"전주시","5 - 9세","여자인구수[명]","명","15925","15406","14435","13422","12316","10957",
"전주시","10 - 14세","남자인구수[명]","명","17697","17843","17641","17239","17056","16523",
"전주시","10 - 14세","여자인구수[명]","명","16490","16803","16835","16510","16317","16014",
"전주시","15 - 19세","남자인구수[명]","명","19411","18347","18105","17749","17523","17430",
"전주시","15 - 19세","여자인구수[명]","명","18138","17078","16792","16433","16109","16324",
"전주시","20 - 24세","남자인구수[명]","명","25245","24418","23036","21627","20368","18940",
"전주시","20 - 24세","여자인구수[명]","명","23099","22543","20992","19833","18626","17068",
